"","dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count"
"2942","METAPRISM","MP-0940-D01","MP-0940-D10","12",61,249,14,3.391,15.75,61,3.391,NA,58068572,59313997,0.878,31,NA,"DUP",1245426,"Amplification","HL_gain",1245425,"CTDSP2","No_data","No_data","No_data","No_data",-0.134,-0.149,0.146,-1.317,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,2,0,2,1
"2943","METAPRISM","MP-0940-D01","MP-0940-D10","12",61,249,14,3.391,15.75,61,3.391,NA,58068572,59313997,0.878,31,NA,"DUP",1245426,"Amplification","HL_gain",1245425,"XRCC6BP1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,1,0
"2944","METAPRISM","MP-0940-D01","MP-0940-D10","12",61,249,14,3.391,15.75,61,3.391,NA,58068572,59313997,0.878,31,NA,"DUP",1245426,"Amplification","HL_gain",1245425,"RP11-362K2.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2945","METAPRISM","MP-0940-D01","MP-0940-D10","12",61,249,14,3.391,15.75,61,3.391,NA,58068572,59313997,0.878,31,NA,"DUP",1245426,"Amplification","HL_gain",1245425,"LRIG3","No_data","No_data","No_data","No_data",-0.048,-0.042,0.108,-0.581,"1","","TSG, fusion","T","ROS1","No_data","No_data","No_data",2,21,2,4,9,2
"2946","MET500","SRR4307565","SRR4307564","1",5,24,4,2.45718495480126,7.53311619342049,33,2.45718495480126,NA,58694176,59466022,0.324268639608127,38,NA,NA,NA,NA,NA,771846,"DAB1","No_data","No_data","No_data","No_data",-0.023,-0.028,0.092,-0.754,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,18,1,19,8,3
"2947","MET500","SRR4307565","SRR4307564","1",5,24,4,2.45718495480126,7.53311619342049,33,2.45718495480126,NA,58694176,59466022,0.324268639608127,38,NA,NA,NA,NA,NA,771846,"OMA1","No_data","No_data","No_data","No_data",0.007,0.003,0.109,-0.525,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,15,0,1,3,0
"2948","MET500","SRR4307565","SRR4307564","1",5,24,4,2.45718495480126,7.53311619342049,33,2.45718495480126,NA,58694176,59466022,0.324268639608127,38,NA,NA,NA,NA,NA,771846,"TACSTD2","No_data","No_data","No_data","No_data",-0.092,-0.096,0.124,-0.585,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,49,1,4,4,2
"2949","MET500","SRR4307565","SRR4307564","1",5,24,4,2.45718495480126,7.53311619342049,33,2.45718495480126,NA,58694176,59466022,0.324268639608127,38,NA,NA,NA,NA,NA,771846,"MYSM1","Yes","Myb/SANT","No_data","No_data",-0.251,-0.254,0.14,-1.562,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,9,2,0,5,1
"2950","MET500","SRR4307565","SRR4307564","1",5,24,4,2.45718495480126,7.53311619342049,33,2.45718495480126,NA,58694176,59466022,0.324268639608127,38,NA,NA,NA,NA,NA,771846,"JUN","Yes","bZIP","No_data","No_data",-0.309,-0.368,0.29,-1.911,"1","","oncogene","A","","Yes","No","Yes",269,5609,1267,755,2658,74
"2951","MET500","SRR4307194","SRR4307193","12",102,31,0,2.22361265669275,0,49,2.22361265669275,NA,58788734,59282849,0.608120007209307,15,NA,NA,NA,NA,NA,494115,"RP11-362K2.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2952","MET500","SRR4307194","SRR4307193","12",102,31,0,2.22361265669275,0,49,2.22361265669275,NA,58788734,59282849,0.608120007209307,15,NA,NA,NA,NA,NA,494115,"LRIG3","No_data","No_data","No_data","No_data",-0.048,-0.042,0.108,-0.581,"1","","TSG, fusion","T","ROS1","No_data","No_data","No_data",2,21,2,4,9,2
"2953","METAPRISM","MP-0768-D01","MP-0768-D10","12",66,73,6,2.739,5.301,60,2.763,NA,59199785,60173356,0.693,29,NA,"DUP",973572,"Amplification","HL_gain",973571,"RP11-362K2.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2954","METAPRISM","MP-0768-D01","MP-0768-D10","12",66,73,6,2.739,5.301,60,2.763,NA,59199785,60173356,0.693,29,NA,"DUP",973572,"Amplification","HL_gain",973571,"LRIG3","No_data","No_data","No_data","No_data",-0.048,-0.042,0.108,-0.581,"1","","TSG, fusion","T","ROS1","No_data","No_data","No_data",2,21,2,4,9,2
"2955","METAPRISM","MP-0768-D01","MP-0768-D10","12",66,73,6,2.739,5.301,60,2.763,NA,59199785,60173356,0.693,29,NA,"DUP",973572,"Amplification","HL_gain",973571,"RP11-272B17.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2956","METAPRISM","MP-0768-D01","MP-0768-D10","12",66,73,6,2.739,5.301,60,2.763,NA,59199785,60173356,0.693,29,NA,"DUP",973572,"Amplification","HL_gain",973571,"SLC16A7","No_data","No_data","No_data","No_data",-0.14,-0.138,0.098,-0.515,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,7,1,1,1,0
"2957","MET500","SRR4307170","SRR4307169","1",5,46,5,4.04968945688899,16.0521588167904,35,4.04968945688899,NA,59247629,60163349,0.957336497082374,36,NA,NA,NA,NA,NA,915720,"JUN","Yes","bZIP","No_data","No_data",-0.309,-0.368,0.29,-1.911,"1","","oncogene","A","","Yes","No","Yes",269,5609,1267,755,2658,74
"2958","MET500","SRR4307170","SRR4307169","1",5,46,5,4.04968945688899,16.0521588167904,35,4.04968945688899,NA,59247629,60163349,0.957336497082374,36,NA,NA,NA,NA,NA,915720,"FGGY","No_data","No_data","No_data","No_data",0.087,0.088,0.103,-0.403,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,3,0
"2959","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"EFCAB3","No_data","No_data","No_data","No_data",-0.128,-0.131,0.098,-0.551,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2960","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"METTL2A","No_data","No_data","No_data","No_data",-0.141,-0.14,0.11,-0.689,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2961","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"TLK2","No_data","No_data","Other","TLK",-0.722,-0.747,0.23,-2.206,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,16,3,0,0,0
"2962","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"MRC2","No_data","No_data","No_data","No_data",-0.075,-0.075,0.103,-0.539,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,24,0,5,5,0
"2963","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"MARCH10","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"2964","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"TANC2","No_data","No_data","No_data","No_data",-0.072,-0.072,0.106,-0.454,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,1,0,1,0
"2965","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"CYB561","No_data","No_data","No_data","No_data",-0.217,-0.22,0.144,-1.083,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,1,1,1,0
"2966","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"ACE","No_data","No_data","No_data","No_data",-0.156,-0.156,0.121,-0.765,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",18,1094,120,43,235,1
"2967","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"KCNH6","No_data","No_data","No_data","No_data",0.016,0.013,0.123,-0.625,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,1,1
"2968","METAPRISM","MP-0768-D01","MP-0768-D10","17",95,320,21,2.013,2.821,53,2.013,2.821,60460381,61628226,0.693,17,2,"DUP",1167846,"Amplification","HL_gain",1167845,"DCAF7","No_data","No_data","No_data","No_data",-1.145,-0.894,0.519,-1.579,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,1,0,1,4
"2969","METAPRISM","MP-1005-D01","MP-1005-D10","17",41,109,4,3.177,6.929,24,3.177,NA,60558428,61278194,0.734,22,NA,"DUP",719767,"Amplification","HL_gain",719766,"TLK2","No_data","No_data","Other","TLK",-0.722,-0.747,0.23,-2.206,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,16,3,0,0,0
"2970","METAPRISM","MP-1005-D01","MP-1005-D10","17",41,109,4,3.177,6.929,24,3.177,NA,60558428,61278194,0.734,22,NA,"DUP",719767,"Amplification","HL_gain",719766,"MRC2","No_data","No_data","No_data","No_data",-0.075,-0.075,0.103,-0.539,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,24,0,5,5,0
"2971","METAPRISM","MP-1005-D01","MP-1005-D10","17",41,109,4,3.177,6.929,24,3.177,NA,60558428,61278194,0.734,22,NA,"DUP",719767,"Amplification","HL_gain",719766,"MARCH10","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"2972","METAPRISM","MP-1005-D01","MP-1005-D10","17",41,109,4,3.177,6.929,24,3.177,NA,60558428,61278194,0.734,22,NA,"DUP",719767,"Amplification","HL_gain",719766,"TANC2","No_data","No_data","No_data","No_data",-0.072,-0.072,0.106,-0.454,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,1,0,1,0
"2973","MET500","SRR4307194","SRR4307193","12",104,15,1,2.42035845028832,4.95322598107986,50,2.40358479261465,NA,61625067,62261143,0.608120007209307,17,NA,NA,NA,NA,NA,636076,"FAM19A2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"2974","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"DCAF7","No_data","No_data","No_data","No_data",-1.145,-0.894,0.519,-1.579,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,1,0,1,4
"2975","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"TACO1","No_data","No_data","No_data","No_data",-0.106,-0.113,0.145,-1.174,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,1,0,0,0
"2976","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"MAP3K3","No_data","No_data","STE","STE11",-0.161,-0.165,0.121,-0.693,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,29,3,4,20,6
"2977","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"LIMD2","No_data","No_data","No_data","No_data",-0.26,-0.261,0.13,-1.068,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,7,0,0,2,0
"2978","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"STRADA","No_data","No_data","STE","STE20",-0.094,-0.092,0.129,-0.596,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,1,0,3,0
"2979","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"RP11-51F16.8","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2980","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"CCDC47","No_data","No_data","No_data","No_data",-0.179,-0.192,0.153,-1.788,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"2981","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"DDX42","No_data","No_data","No_data","No_data",-1.127,-1.121,0.257,-2.115,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,2,1,2,2
"2982","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"FTSJ3","No_data","No_data","No_data","No_data",-1.062,-1.069,0.198,-1.971,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,3,0,0,1,0
"2983","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"PSMC5","No_data","No_data","No_data","No_data",-1.4,-1.429,0.281,-2.97,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,9,0,0,0,4
"2984","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"SMARCD2","No_data","No_data","No_data","No_data",-0.198,-0.209,0.154,-1.015,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,7,0,1,0,4
"2985","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"CSH2","No_data","No_data","No_data","No_data",-0.423,-0.438,0.216,-1.399,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,9,2,1,5,6
"2986","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"GH2","No_data","No_data","No_data","No_data",-0.101,-0.1,0.14,-0.559,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,7,0,1,1,2
"2987","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"CSH1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,0,3,4
"2988","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"CSHL1","No_data","No_data","No_data","No_data",-0.021,-0.019,0.116,-0.566,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"2989","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"GH1","No_data","No_data","No_data","No_data",0.003,0.007,0.125,-0.531,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,29,8,1,10,2
"2990","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"CD79B","No_data","No_data","No_data","No_data",-0.065,-0.08,0.156,-1.162,"1","Yes","oncogene","Mis, S","","Yes","No","Yes",0,38,0,0,12,13
"2991","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"SCN4A","No_data","No_data","No_data","No_data",-0.007,-0.006,0.104,-0.39,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,0,1,0
"2992","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"C17orf72","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"2993","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"ICAM2","No_data","No_data","No_data","No_data",0.058,0.06,0.093,-0.25,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,15,1,19,1,0
"2994","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"ERN1","No_data","No_data","Other","IRE",0.005,-0.003,0.12,-0.902,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,24,4,2,12,7
"2995","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"TEX2","No_data","No_data","No_data","No_data",-0.032,-0.037,0.113,-0.459,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,1,0,0
"2996","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"MILR1","No_data","No_data","No_data","No_data",-0.426,-0.506,0.277,-1.324,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"2997","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"POLG2","No_data","No_data","No_data","No_data",-0.251,-0.272,0.23,-1.264,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,1,1
"2998","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"DDX5","No_data","No_data","No_data","No_data",-0.84,-0.859,0.3,-2.09,"1","Yes","oncogene, fusion","T","ETV4","Yes","No","Yes",0,124,20,14,52,14
"2999","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"CEP95","No_data","No_data","No_data","No_data",-0.148,-0.149,0.14,-0.664,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"3000","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"SMURF2","No_data","No_data","No_data","No_data",-0.272,-0.28,0.144,-1.094,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,95,11,28,36,6
"3001","METAPRISM","MP-0768-D01","MP-0768-D10","17",96,597,21,2.512,4.041,58,2.512,4.041,61655793,63223718,0.693,24,2,"DUP",1201265,"Amplification","HL_gain",1201264,"LRRC37A3","No_data","No_data","No_data","No_data",-0.381,-0.406,0.25,-1.469,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3002","METAPRISM","MP-0860-D01","MP-0860-D10","20",128,506,64,1.884,2.618,80,1.884,2.618,62152609,62959406,0.656,15,2,"DUP",806798,"Amplification","HL_gain",806797,"PPDPF","No_data","No_data","No_data","No_data",0.036,0.038,0.095,-0.492,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,0,0,0
"3003","METAPRISM","MP-0860-D01","MP-0860-D10","20",128,506,64,1.884,2.618,80,1.884,2.618,62152609,62959406,0.656,15,2,"DUP",806798,"Amplification","HL_gain",806797,"PTK6","No_data","No_data","TK","Src",-0.079,-0.083,0.144,-0.601,"1","Yes","oncogene, TSG","Mis, N","","No_data","No_data","No_data",3,118,9,15,29,8
"3004","METAPRISM","MP-0860-D01","MP-0860-D10","20",128,506,64,1.884,2.618,80,1.884,2.618,62152609,62959406,0.656,15,2,"DUP",806798,"Amplification","HL_gain",806797,"SRMS","No_data","No_data","TK","Src",0.061,0.06,0.127,-0.695,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,118,1,1,5,1
